"15666","       (2016 XZ23)","","","0.5055","2.308","17.08","274.25","241.45","170.43"
"15667","       (2016 XA24)","","","0.3506","1.33","13.12","236.5","8.01","143.22"
"15668","       (2016 XC24)","","","0.4652","2.333","7.58","64.51","10.79","184.82"
"15669","       (2016 XK24)","","","0.9904","132.5","145.63","166.27","78.32","2.1"
"15670","       (2016 XZ24)","","","0.3483","1.158","40.62","82.51","84.51","54.2"
"15671","       (2016 YE)","","","0.1096","1.131","8.48","83.5","7.79","149.08"
"15672","       (2016 YF)","","","0.6035","2.503","3.8","271.83","186.45","87.4"
"15673","       (2016 YG)","","","0.4887","1.97","7.56","265.25","180.11","81.34"
"15674","       (2016 YH)","","","0.4739","0.6816","2.22","266.02","0.4","128.6"
"15675","       (2016 YJ)","","","0.4602","1.664","2.48","268.85","224.91","39.4"
"15676","       (2016 YK)","","","0.58","2.281","4.49","83.64","53.83","201.59"
"15677","       (2016 YM)","","","0.5877","2.506","14.59","263.31","183.36","87.07"
"15678","       (2016 YN)","","","0.5272","2.346","44.97","255.99","250.47","149.8"
"15679","       (2016 YO)","","","0.5669","2.287","1.8","78.18","336.96","214.37"
"15680","       (2016 YP)","","","0.6192","2.29","6.0","251.42","128.09","220.94"
"15681","       (2016 YQ)","","","0.1548","1.134","11.19","268.29","229.11","101.63"
"15682","       (2016 YR)","","","0.0673","1.027","3.45","85.87","74.87","141.39"
"15683","       (2016 YS)","","","0.6032","2.452","2.96","274.61","192.35","112.86"
"15684","       (2016 YY)","","","0.6669","2.612","10.38","82.08","308.23","50.42"
"15685","       (2016 YZ)","","","0.3946","1.645","12.27","324.74","188.67","56.56"
"15686","       (2016 YA1)","","","0.1582","0.9811","16.61","271.03","292.87","320.68"
"15687","       (2016 YM1)","","","0.5425","2.245","5.66","180.08","284.49","229.6"
"15688","       (2016 YN1)","","","0.2225","1.152","7.67","131.9","41.71","14.24"
"15689","       (2016 YE3)","","","0.2565","1.698","13.15","188.73","272.12","357.51"
"15690","       (2016 YH3)","","","0.5897","1.893","3.63","136.14","27.03","341.65"
"15691","       (2016 YJ3)","","","0.1492","1.258","16.83","257.93","244.14","75.27"
"15692","       (2016 YL3)","","","0.4597","1.629","6.82","283.62","111.51","123.93"
"15693","       (2016 YM3)","","","0.4589","1.728","1.99","263.79","228.22","318.31"
"15694","       (2016 YN3)","","","0.3846","1.714","53.39","272.3","133.83","20.75"
"15695","       (2016 YO3)","","","0.2678","1.266","22.1","285.42","342.75","286.8"
"15696","       (2016 YJ4)","","","0.6454","2.692","7.15","155.3","348.19","355.46"
"15697","       (2016 YK4)","","","0.2403","0.8706","10.14","264.62","43.78","115.14"
"15698","       (2016 YL4)","","","0.453","1.869","35.43","292.32","76.21","216.64"
"15699","       (2016 YM4)","","","0.7286","2.77","3.23","130.29","236.56","348.92"
"15700","       (2016 YN4)","","","0.7104","2.458","8.26","341.06","39.87","124.22"
"15701","       (2016 YP4)","","","0.209","1.281","1.0","188.04","297.93","29.82"
"15702","       (2016 YW7)","","","0.4489","1.071","16.32","223.96","81.04","120.02"
"15703","       (2016 YX7)","","","0.4599","1.68","11.56","270.53","292.98","349.08"
"15704","       (2016 YY7)","","","0.354","1.984","26.26","112.17","305.55","89.14"
"15705","       (2016 YB8)","","","0.5952","2.181","1.8","340.62","169.9","261.55"
"15706","       (2016 YC8)","","","0.2237","1.086","6.06","295.6","258.26","237.99"
"15707","       (2016 YD8)","","","0.6454","2.475","13.99","79.6","307.93","116.26"
"15708","       (2016 YF8)","","","0.2094","1.169","7.78","217.76","182.04","53.31"
"15709","       (2016 YG8)","","","0.289","1.821","16.98","125.9","279.7","245.95"
"15710","       (2016 YH8)","","","0.1846","1.483","8.69","136.77","300.05","344.42"
"15711","       (2016 YJ8)","","","0.4444","1.98","9.15","136.42","314.54","71.83"
"15712","       (2016 YQ8)","","","0.4977","2.341","5.41","309.61","191.02","163.16"
"15713","       (2016 YR8)","","","0.5091","2.554","30.25","325.03","59.75","94.69"
"15714","       (2016 YS8)","","","0.35","1.196","36.82","284.76","49.73","80.34"
"15715","       (2016 YT8)","","","0.6254","1.998","9.1","75.48","121.15","27.21"
"15716","       (2016 YU8)","","","0.4029","1.804","22.91","93.87","96.9","201.95"
"15717","       (2016 YV8)","","","0.338","1.718","33.38","111.88","302.62","13.31"
"15718","       (2016 YU10)","","","0.5025","2.592","26.82","81.96","100.86","28.06"
"15719","       (2016 YY10)","","","0.2161","1.159","14.56","272.92","116.19","92.1"
"15720","       (2016 YZ10)","","","0.4591","2.266","24.44","101.81","346.11","223.47"
"15721","       (2016 YB11)","","","0.5298","1.906","14.51","77.22","304.21","22.2"
"15722","       (2016 YE11)","","","0.5647","2.7","7.41","70.52","323.78","20.38"
"15723","       (2016 YF11)","","","0.4062","1.747","17.16","119.66","14.75","294.36"
"15724","       (2016 YC13)","","","0.4702","1.466","4.79","275.87","103.03","29.51"
"15725","       (2016 YN13)","","","0.5303","2.617","11.4","158.4","334.75","37.02"
"15726","       (2016 YM14)","","","0.3198","1.448","22.51","266.39","183.02","176.06"
"15727","       (2017 AD3)","","","0.3013","1.4","38.56","276.17","227.56","337.9"
"15728","       (2017 AE3)","","","0.64","1.845","9.5","269.32","107.66","216.78"
"15729","       (2017 AF3)","","","0.1908","1.021","14.72","287.03","281.42","134.8"
"15730","       (2017 AG3)","","","0.4761","1.571","1.59","24.93","5.91","27.91"
"15731","       (2017 AH3)","","","0.1188","1.021","17.77","290.67","343.68","45.48"
"15732","       (2017 AJ3)","","","0.1283","1.248","26.15","288.73","163.23","9.9"
"15733","       (2017 AK3)","","","0.4655","1.709","6.42","310.65","219.16","326.3"
"15734","       (2017 AW3)","","","0.2779","1.716","33.82","253.22","186.55","355.09"
"15735","       (2017 AX3)","","","0.538","2.015","6.61","176.81","338.44","21.41"
"15736","       (2017 AY3)","","","0.5092","1.497","6.15","157.3","31.75","274.01"
"15737","       (2017 AZ3)","","","0.2704","1.297","4.03","285.34","217.13","342.17"
"15738","       (2017 AK4)","","","0.5469","2.329","32.39","247.41","191.28","183.24"
"15739","       (2017 AL4)","","","0.3111","1.452","13.22","270.75","127.97","66.97"
"15740","       (2017 AM4)","","","0.2689","1.42","60.28","129.07","176.6","253.62"
"15741","       (2017 AN4)","","","0.6587","1.251","20.28","117.05","117.26","316.5"
"15742","       (2017 AO4)","","","0.5994","2.433","0.68","310.93","132.8","125.37"
"15743","       (2017 AP4)","","","0.5334","2.069","1.48","292.11","150.72","357.4"
"15744","       (2017 AQ4)","","","0.4204","1.646","29.18","284.29","135.15","17.7"
"15745","       (2017 AR4)","","","0.0907","1.024","7.7","104.98","242.15","310.63"
"15746","       (2017 AS4)","","","0.6826","2.189","1.95","106.97","75.6","346.06"
"15747","       (2017 AT4)","","","0.2649","1.376","2.66","106.88","4.97","176.19"
"15748","       (2017 AC5)","","","0.4935","2.327","11.26","174.6","23.53","150.74"
"15749","       (2017 AD5)","","","0.4835","1.789","0.82","40.84","23.63","269.52"
"15750","       (2017 AG5)","","","0.3475","1.347","1.71","93.19","310.83","273.98"
"15751","       (2017 AH5)","","","0.7133","2.108","2.99","71.0","297.96","17.84"
"15752","       (2017 AE13)","","","0.5762","1.979","12.83","281.9","122.56","83.53"
"15753","       (2017 AF13)","","","0.3552","1.513","8.19","285.38","161.67","283.58"
"15754","       (2017 AG13)","","","0.4288","0.9632","16.45","289.21","297.94","67.49"
"15755","       (2017 AH13)","","","0.555","1.167","22.73","313.41","49.01","67.33"
"15756","       (2017 AJ13)","","","0.4926","1.904","12.71","112.97","26.45","124.41"
"15757","       (2017 AK13)","","","0.6099","2.365","8.69","109.51","320.23","163.76"
"15758","       (2017 AL13)","","","0.3684","1.305","13.37","109.27","285.31","17.86"
"15759","       (2017 AM13)","","","0.4353","1.405","20.45","286.71","257.26","84.83"
"15760","       (2017 AO13)","","","0.4271","1.785","5.59","319.48","164.28","252.35"
"15761","       (2017 AP13)","","","0.6524","2.702","9.83","277.28","240.71","350.94"
"15762","       (2017 AY13)","","","0.5567","1.96","5.74","181.91","224.29","104.42"
"15763","       (2017 AZ13)","","","0.2657","0.9284","18.32","121.95","200.02","107.01"
"15764","       (2017 AA14)","","","0.4474","1.688","9.05","106.95","302.74","21.99"
"15765","       (2017 AB14)","","","0.3882","1.603","8.27","108.85","305.9","157.52"
"15766","       (2017 AB17)","","","0.3541","1.542","13.39","287.77","105.62","267.63"
"15767","       (2017 AN19)","","","0.3688","1.495","19.78","281.3","329.37","203.29"
"15768","       (2017 AP19)","","","0.5429","2.066","13.06","106.21","336.44","1.29"
"15769","       (2017 AQ19)","","","0.4826","1.865","9.45","169.35","359.47","154.76"
"15770","       (2017 AT19)","","","0.4869","2.412","6.66","148.45","240.03","165.69"
"15771","       (2017 AN20)","","","0.5729","2.819","15.62","130.27","342.37","313.51"
"15772","       (2017 AP20)","","","0.7482","2.879","13.86","55.38","2.97","304.56"
"15773","       (2017 AQ20)","","","0.847","3.978","50.71","5.06","1.62","50.43"
"15774","       (2017 AT20)","","","0.2483","1.053","4.2","270.42","93.55","70.32"
"15775","       (2017 AY20)","","","0.3336","1.861","17.63","340.64","214.35","302.76"
"15776","       (2017 AA21)","","","0.4776","1.922","2.33","331.27","173.8","346.32"
"15777","       (2017 AB21)","","","0.8018","3.214","12.88","42.65","300.92","22.54"
"15778","       (2017 AD21)","","","0.2879","1.427","3.23","263.31","183.07","10.2"
"15779","       (2017 AE21)","","","0.1789","1.1","3.06","247.07","125.0","75.91"
"15780","       (2017 AF21)","","","0.37","1.802","2.48","204.44","242.63","249.9"
"15781","       (2017 AG21)","","","0.1127","1.08","12.99","20.22","15.01","56.22"
"15782","       (2017 BK)","","","0.491","1.91","6.64","110.84","39.72","115.45"
"15783","       (2017 BS)","","","0.2235","1.282","10.27","286.54","181.58","36.28"
"15784","       (2017 BT)","","","0.2376","1.381","9.58","105.87","346.99","172.83"
"15785","       (2017 BU)","","","0.2515","1.02","1.5","74.8","159.99","123.55"
"15786","       (2017 BV)","","","0.3873","1.479","13.68","117.88","306.23","25.4"
"15787","       (2017 BW)","","","0.1397","1.076","4.76","142.51","70.23","256.12"
"15788","       (2017 BX)","","","0.3577","1.461","4.61","124.32","35.38","343.98"
"15789","       (2017 BY)","","","0.244","1.228","2.37","288.86","137.99","212.29"
"15790","       (2017 BE3)","","","0.7483","2.416","14.46","77.52","130.56","100.46"
"15791","       (2017 BF3)","","","0.6073","2.011","6.6","245.17","128.28","58.35"
"15792","       (2017 BH3)","","","0.1846","1.412","12.69","130.15","22.72","75.85"
"15793","       (2017 BK3)","","","0.451","2.217","22.99","340.17","99.93","257.14"
"15794","       (2017 BL3)","","","0.6922","1.614","12.26","349.88","254.51","74.01"
"15795","       (2017 BM3)","","","0.1775","0.9798","13.73","318.43","286.29","293.6"
"15796","       (2017 BN3)","","","0.4959","2.071","4.03","153.68","351.45","335.91"
"15797","       (2017 BO3)","","","0.3419","1.66","30.89","132.41","332.88","57.98"
"15798","       (2017 BP3)","","","0.5178","2.153","5.68","302.11","202.14","280.6"
"15799","       (2017 BP5)","","","0.7229","1.564","22.29","251.71","71.0","228.88"
"15800","       (2017 BQ5)","","","0.5505","1.736","7.68","215.04","335.11","337.0"
"15801","       (2017 BR5)","","","0.4849","1.731","5.39","124.78","312.1","330.47"
"15802","       (2017 BS5)","","","0.0078","1.017","11.23","120.71","15.66","208.46"
"15803","       (2017 BX5)","","","0.4179","1.808","4.64","135.9","17.01","215.65"
"15804","       (2017 BY5)","","","0.5099","2.031","11.96","126.12","11.46","12.12"
"15805","       (2017 BZ5)","","","0.6801","2.266","17.38","311.99","93.24","225.15"
"15806","       (2017 BA6)","","","0.1393","1.179","28.18","305.82","165.08","11.25"
"15807","       (2017 BB6)","","","0.4276","1.565","4.35","125.22","55.82","338.49"
"15808","       (2017 BC6)","","","0.5606","1.98","4.89","310.26","120.2","14.95"
"15809","       (2017 BD6)","","","0.5836","2.295","5.04","125.5","335.58","198.07"
"15810","       (2017 BN6)","","","0.5392","1.659","0.34","267.52","147.02","22.37"
"15811","       (2017 BO6)","","","0.2754","0.9358","1.86","118.31","142.67","158.75"
"15812","       (2017 BP6)","","","0.331","1.522","20.16","127.51","322.17","19.55"
"15813","       (2017 BQ6)","","","0.5308","1.947","9.0","132.95","43.58","73.74"
"15814","       (2017 BR6)","","","0.3346","0.8817","6.69","127.88","226.98","331.13"
"15815","       (2017 BS6)","","","0.1795","1.196","13.79","298.77","293.51","181.98"
"15816","       (2017 BT6)","","","0.6332","2.484","5.59","113.69","57.68","351.56"
"15817","       (2017 BU6)","","","0.5143","2.036","4.07","99.2","92.94","353.57"
"15818","       (2017 BV6)","","","0.459","1.894","18.4","315.58","227.46","118.8"
"15819","       (2017 BW6)","","","0.4902","1.852","5.68","295.69","140.76","16.85"
"15820","       (2017 BX6)","","","0.4624","1.91","2.32","354.75","157.75","113.99"
"15821","       (2017 BY6)","","","0.2928","1.322","10.04","308.35","120.86","32.68"
"15822","       (2017 BZ6)","","","0.0931","1.086","5.83","315.02","117.51","332.43"
"15823","       (2017 BA7)","","","0.6442","1.704","0.1","276.19","121.16","8.34"
"15824","       (2017 BB7)","","","0.2108","0.9399","5.75","127.76","119.68","145.87"
"15825","       (2017 BD29)","","","0.3058","0.9366","7.53","80.67","267.55","19.88"
"15826","       (2017 BE29)","","","0.2631","1.725","16.14","306.6","178.37","326.0"
"15827","       (2017 BF29)","","","0.1342","1.181","2.61","302.35","203.83","299.46"
"15828","       (2017 BG29)","","","0.1694","1.267","13.6","309.51","170.37","69.74"
"15829","       (2017 BH29)","","","0.5896","2.595","1.9","116.21","13.3","38.83"
"15830","       (2017 BJ29)","","","0.3429","1.33","25.31","127.16","72.27","321.76"
"15831","       (2017 BA30)","","","0.4354","1.952","30.1","304.2","154.15","88.03"
"15832","       (2017 BB30)","","","0.1903","0.9814","2.98","303.06","293.27","292.47"
"15833","       (2017 BD30)","","","0.7379","1.426","27.73","306.17","48.5","45.73"
"15834","       (2017 BE30)","","","0.6652","2.242","5.89","306.24","108.61","15.13"
"15835","       (2017 BF30)","","","0.1301","1.045","3.62","123.08","256.14","193.15"
"15836","       (2017 BG30)","","","0.107","1.055","1.63","304.47","250.47","350.63"
"15837","       (2017 BH30)","","","0.6561","2.315","1.88","129.31","57.5","163.52"
"15838","       (2017 BJ30)","","","0.2897","1.328","0.58","295.26","231.64","251.9"
"15839","       (2017 BK30)","","","0.6308","2.622","1.19","140.72","24.16","22.58"
"15840","       (2017 BL30)","","","0.2384","1.134","2.85","311.05","283.16","30.29"
"15841","       (2017 BM30)","","","0.5981","1.644","4.1","133.53","269.56","24.47"
"15842","       (2017 BN30)","","","0.5405","2.196","5.91","314.97","187.41","251.92"
"15843","       (2017 BO30)","","","0.2313","0.9274","25.07","124.07","155.5","173.01"
"15844","       (2017 BP30)","","","0.2672","1.305","8.76","309.23","232.43","294.51"
"15845","       (2017 BQ30)","","","0.5352","1.898","4.05","311.19","126.57","147.69"
"15846","       (2017 BW30)","","","0.2117","1.077","23.81","311.92","85.62","28.53"
"15847","       (2017 BL31)","","","0.8512","2.463","24.79","103.1","132.26","73.13"
"15848","       (2017 BM31)","","","0.4933","1.783","6.61","132.61","96.12","204.16"
"15849","       (2017 BN31)","","","0.4821","2.107","2.15","135.32","348.07","2.08"
"15850","       (2017 BP31)","","","0.6962","2.12","1.57","47.88","203.48","285.26"
"15851","       (2017 BQ31)","","","0.6788","2.275","8.19","16.41","25.71","219.99"
"15852","       (2017 BR31)","","","0.5539","2.148","7.94","251.15","184.81","297.34"
"15853","       (2017 BS31)","","","0.4682","1.263","19.83","151.48","81.8","18.0"
"15854","       (2017 BT31)","","","0.4755","2.287","8.25","119.62","14.16","359.3"
"15855","       (2017 BU31)","","","0.393","2.1","6.25","281.73","250.31","306.18"
"15856","       (2017 BE32)","","","0.3854","2.018","8.64","244.76","344.78","322.7"
"15857","       (2017 BF32)","","","0.6312","2.119","3.17","154.22","247.13","20.81"
"15858","       (2017 BG32)","","","0.2253","1.596","24.04","178.38","78.14","9.6"
"15859","       (2017 BH32)","","","0.3774","1.662","5.14","135.7","254.25","56.1"
"15860","       (2017 BJ32)","","","0.4468","1.893","3.66","129.4","312.65","17.85"
"15861","       (2017 BK32)","","","0.584","2.038","2.42","108.4","88.85","342.84"
"15862","       (2017 BL32)","","","0.6983","1.387","10.95","280.94","349.4","86.92"
"15863","       (2017 BM32)","","","0.0856","1.155","8.66","300.27","147.63","71.24"
"15864","       (2017 BN32)","","","0.2001","1.192","6.4","129.11","308.01","314.08"
"15865","       (2017 BO32)","","","0.2388","1.143","11.29","317.36","73.97","142.19"
"15866","       (2017 BP32)","","","0.21","1.313","23.7","315.38","185.83","302.98"
"15867","       (2017 BQ32)","","","0.1851","1.242","13.18","312.95","179.64","129.45"
"15868","       (2017 BR32)","","","0.5275","2.047","2.02","333.73","129.83","9.5"
"15869","       (2017 BS32)","","","0.3376","0.9559","8.82","313.51","294.98","72.14"
"15870","       (2017 BT32)","","","0.1762","1.361","22.51","309.48","120.56","44.34"
"15871","       (2017 BU32)","","","0.2385","1.113","7.35","128.15","268.92","247.59"
"15872","       (2017 BW32)","","","0.3709","1.982","4.15","304.29","227.75","42.47"
"15873","       (2017 BX32)","","","0.2934","1.695","4.93","154.71","356.84","347.2"
"15874","       (2017 BY32)","","","0.1668","1.106","2.31","287.89","114.53","278.75"
"15875","       (2017 BG85)","","","0.4619","2.372","7.88","186.08","32.12","110.69"
"15876","       (2017 BN91)","","","0.3265","1.459","12.57","135.39","301.57","32.83"
"15877","       (2017 BO91)","","","0.3296","1.1","4.93","307.41","54.14","92.72"
"15878","       (2017 BP91)","","","0.1437","1.335","5.48","103.67","22.83","255.15"
"15879","       (2017 BQ91)","","","0.6414","3.216","34.31","138.88","10.24","186.68"
"15880","       (2017 BE92)","","","0.4735","2.127","40.82","343.6","86.84","337.18"
"15881","       (2017 BF92)","","","0.5904","2.335","4.58","123.26","322.44","9.91"
"15882","       (2017 BG92)","","","0.2593","1.256","0.35","336.42","99.58","134.19"
"15883","       (2017 BH92)","","","0.2901","1.095","18.68","309.25","22.55","27.47"
"15884","       (2017 BJ92)","","","0.5307","2.595","22.89","320.69","180.34","35.46"
"15885","       (2017 BK92)","","","0.6066","1.357","12.73","342.87","273.92","147.67"
"15886","       (2017 BL92)","","","0.5076","1.273","22.4","108.64","149.72","336.43"
"15887","       (2017 BM92)","","","0.1469","1.283","17.89","317.1","147.33","43.06"
"15888","       (2017 BN92)","","","0.4821","1.918","1.13","322.52","161.82","111.69"
"15889","       (2017 BL93)","","","0.6171","1.966","2.13","161.99","219.97","102.46"
"15890","       (2017 BM93)","","","0.473","1.639","0.97","329.53","221.8","49.12"
"15891","       (2017 BN93)","","","0.0515","1.044","2.12","315.76","23.39","235.45"
"15892","       (2017 BO93)","","","0.5009","2.216","19.97","322.0","91.24","267.46"
"15893","       (2017 BP93)","","","0.0352","1.267","17.7","123.37","303.48","59.38"
"15894","       (2017 BQ93)","","","0.4225","1.57","38.64","283.96","229.19","150.07"
"15895","       (2017 BR93)","","","0.7211","4.14","15.4","97.25","319.31","29.5"
"15896","       (2017 BS93)","","","0.5107","1.563","11.77","282.69","116.05","31.57"
"15897","       (2017 BT93)","","","0.7925","2.39","6.32","105.34","135.56","344.73"
"15898","       (2017 BU93)","","","0.4029","0.9812","22.4","141.79","213.5","121.35"
"15899","       (2017 BV93)","","","0.1156","0.9648","4.61","112.25","144.82","350.77"
"15900","       (2017 BW93)","","","0.3708","1.397","2.59","137.8","287.67","33.81"
"15901","       (2017 BY93)","","","0.5863","1.301","4.38","155.88","103.24","286.45"
"15902","       (2017 BZ93)","","","0.6382","1.684","30.82","134.27","92.93","335.69"
"15903","       (2017 BB94)","","","0.4728","1.277","35.62","130.58","155.39","283.15"
"15904","       (2017 BK123)","","","0.7142","1.52","11.68","88.75","190.56","193.46"
"15905","       (2017 BL123)","","","0.462","2.001","2.99","179.4","327.95","33.55"
"15906","       (2017 BM123)","","","0.297","1.312","7.83","151.35","59.81","264.61"
"15907","       (2017 BN123)","","","0.3578","0.8911","25.21","330.65","351.93","328.39"
"15908","       (2017 BF136)","","","0.4978","1.095","27.78","131.41","111.88","306.47"
"15909","       (2017 BG136)","","","0.0525","0.9948","27.61","130.03","145.34","220.91"
"15910","       (2017 BC142)","","","0.3322","1.358","15.96","311.2","132.42","337.8"
"15911","       (2017 BJ184)","","","0.4917","2.434","4.36","81.37","135.69","80.28"
"15912","       (2017 BJ229)","","","0.133","1.224","2.01","155.73","330.55","3.32"
"15913","       (2017 BN246)","","","0.4985","2.106","1.97","259.67","185.62","15.66"
"15914","       (2017 CE)","","","0.4783","1.086","28.94","123.91","136.0","284.43"
"15915","       (2017 CO)","","","0.2676","1.38","1.88","302.62","166.86","15.06"
"15916","       (2017 CP)","","","0.2138","1.132","4.94","318.47","101.19","165.71"
"15917","       (2017 CQ)","","","0.6227","1.465","9.98","53.49","319.94","32.36"
"15918","       (2017 CR)","","","0.6438","2.04","6.13","312.22","255.63","343.95"
"15919","       (2017 CS)","","","0.6163","2.593","6.96","240.11","359.23","7.18"
"15920","       (2017 CT)","","","0.3354","1.522","17.44","134.76","351.7","4.16"
"15921","       (2017 CG1)","","","0.3528","1.77","6.48","317.5","216.91","247.4"
"15922","       (2017 CH1)","","","0.5778","2.323","28.07","74.44","153.55","157.1"
"15923","       (2017 CJ1)","","","0.7052","1.932","17.7","182.04","184.82","123.41"
"15924","       (2017 CK1)","","","0.5624","2.485","5.82","94.0","76.86","82.43"
"15925","       (2017 CL1)","","","0.7472","2.571","22.96","151.47","241.59","17.7"
"15926","       (2017 CM1)","","","0.5339","2.219","2.98","159.1","332.38","240.1"
"15927","       (2017 CN1)","","","0.625","2.306","8.63","60.45","186.73","161.27"
"15928","       (2017 CO1)","","","0.381","1.117","0.9","255.79","139.65","223.15"
"15929","       (2017 CP1)","","","0.2979","1.417","2.8","330.49","195.17","61.03"
"15930","       (2017 CQ1)","","","0.2146","1.184","7.84","313.43","270.08","234.28"
"15931","       (2017 CR1)","","","0.1004","1.084","9.66","314.3","128.79","327.56"
"15932","       (2017 CW1)","","","0.3336","1.093","10.48","244.37","11.05","154.37"
"15933","       (2017 CX1)","","","0.2951","1.411","3.38","137.82","354.25","94.5"
"15934","       (2017 CO5)","","","0.4416","2.27","28.99","348.1","147.75","211.65"
"15935","       (2017 CP5)","","","0.3274","1.513","14.26","130.65","46.8","239.82"
"15936","       (2017 CR5)","","","0.4644","1.881","7.16","136.78","0.21","0.79"
"15937","       (2017 CX31)","","","0.4976","1.971","11.16","137.35","355.52","63.87"
"15938","       (2017 CY31)","","","0.4464","1.922","37.95","130.2","294.27","152.23"
"15939","       (2017 CE32)","","","0.3692","1.454","6.73","345.32","82.97","31.06"
"15940","       (2017 CF32)","","","0.1817","1.152","1.19","129.21","326.17","67.78"
"15941","       (2017 CL32)","","","0.2242","1.416","8.96","134.71","348.5","7.75"
"15942","       (2017 CM32)","","","0.7494","2.997","16.43","148.53","303.87","259.61"
"15943","       (2017 CN32)","","","0.6284","2.746","23.35","347.5","117.03","342.39"
"15944","       (2017 CO32)","","","0.8331","1.385","27.6","21.38","358.45","179.16"
"15945","       (2017 CP32)","","","0.2517","0.8413","16.99","323.33","37.47","252.34"
"15946","       (2017 CQ32)","","","0.6231","1.897","6.46","122.68","106.35","335.65"
"15947","       (2017 CR32)","","","0.2283","1.385","11.39","3.58","173.68","117.0"
"15948","       (2017 CY32)","","","0.6588","2.125","3.84","132.2","72.25","345.88"
"15949","       (2017 CA33)","","","0.8185","4.375","5.72","318.81","260.42","353.0"
"15950","       (2017 CW35)","","","0.6197","2.455","8.72","311.2","218.13","357.62"
"15951","       (2017 CX35)","","","0.4941","1.393","36.91","312.36","97.69","278.58"
"15952","       (2017 CY35)","","","0.3463","0.7438","2.89","133.77","191.88","158.69"
"15953","       (2017 CZ35)","","","0.2552","1.065","14.2","313.24","91.71","62.52"
"15954","       (2017 CB36)","","","0.0825","0.9827","8.9","133.3","261.62","53.82"
"15955","       (2017 CC36)","","","0.3038","0.7964","2.1","135.13","151.29","157.48"
"15956","       (2017 CD36)","","","0.2373","1.071","24.81","314.42","96.02","38.02"
"15957","       (2017 CE36)","","","0.4347","1.417","5.87","135.14","291.54","231.16"
"15958","       (2017 CG36)","","","0.8864","1.987","19.43","315.13","50.34","282.63"
"15959","       (2017 CH36)","","","0.1663","1.466","9.26","12.3","125.99","349.98"
"15960","       (2017 DB)","","","0.2569","1.165","6.95","331.44","247.02","301.79"
"15961","       (2017 DC)","","","0.8815","2.147","15.75","137.53","239.49","14.55"
"15962","       (2017 DD)","","","0.3133","1.439","9.13","341.24","193.91","12.95"
"15963","       (2017 DE)","","","0.2383","1.12","24.1","149.25","92.17","75.21"
"15964","       (2017 DF)","","","0.3949","1.642","0.81","146.59","7.89","55.69"
"15965","       (2017 DQ15)","","","0.7357","2.797","20.52","272.65","351.0","285.63"
"15966","       (2017 DR15)","","","0.5178","2.394","32.11","339.78","220.87","114.21"
"15967","       (2017 DS15)","","","0.6387","1.69","0.96","342.33","73.12","24.77"
"15968","       (2017 DT15)","","","0.3796","1.646","2.95","347.17","146.31","59.46"
"15969","       (2017 DU15)","","","0.0662","1.316","47.95","325.12","328.75","147.46"
"15970","       (2017 DV15)","","","0.4701","1.903","6.48","155.54","357.03","119.38"
"15971","       (2017 DX15)","","","0.3994","1.918","12.87","352.16","124.76","116.24"
"15972","       (2017 DG16)","","","0.3158","1.388","3.4","335.97","212.98","107.32"
"15973","       (2017 DH16)","","","0.3654","1.301","1.6","134.23","307.25","356.49"
"15974","       (2017 DJ16)","","","0.386","1.304","0.56","81.98","150.54","274.0"
"15975","       (2017 DN29)","","","0.1626","1.252","0.73","158.09","35.85","327.65"
"15976","       (2017 DJ34)","","","0.3787","2.068","41.35","140.3","4.41","339.19"
"15977","       (2017 DK34)","","","0.3216","1.217","4.34","336.35","97.1","230.96"
"15978","       (2017 DL34)","","","0.246","1.345","8.15","336.61","214.41","195.34"
"15979","       (2017 DM34)","","","0.5019","2.253","7.0","153.11","352.01","213.65"
"15980","       (2017 DN34)","","","0.552","1.095","8.96","335.67","50.65","62.63"
"15981","       (2017 DO34)","","","0.4934","2.068","8.22","338.87","148.71","344.07"
"15982","       (2017 DP34)","","","0.0695","1.043","15.83","334.08","108.99","136.48"
"15983","       (2017 DQ34)","","","0.3794","1.641","22.56","154.03","343.96","6.78"
"15984","       (2017 DR34)","","","0.392","1.305","2.96","154.86","74.59","274.46"
"15985","       (2017 DS34)","","","0.7082","1.956","7.34","331.01","279.52","341.81"
"15986","       (2017 DT34)","","","0.438","1.559","3.51","153.19","54.64","155.92"
"15987","       (2017 DU34)","","","0.5298","0.6701","6.11","150.94","175.87","179.07"
"15988","       (2017 DW34)","","","0.6529","1.317","7.5","143.37","132.82","244.77"
"15989","       (2017 DX34)","","","0.3968","1.642","3.04","152.57","338.57","66.03"
"15990","       (2017 DO35)","","","0.5613","1.948","13.55","52.27","352.32","118.01"
"15991","       (2017 DP35)","","","0.6215","1.82","17.53","147.87","99.83","335.08"
"15992","       (2017 DQ35)","","","0.4869","1.52","11.97","350.44","68.01","279.53"
"15993","       (2017 DR35)","","","0.1691","1.04","2.67","128.72","125.7","9.03"
"15994","       (2017 DS35)","","","0.474","2.177","10.15","154.2","82.26","235.02"
"15995","       (2017 DT35)","","","0.6713","1.978","11.58","204.99","208.05","68.83"
"15996","       (2017 DV35)","","","0.1305","0.9298","2.64","158.63","143.9","131.91"
"15997","       (2017 DW35)","","","0.5555","0.8411","31.92","338.14","341.1","345.24"
"15998","       (2017 DX35)","","","0.2834","1.429","8.35","334.69","183.16","41.0"
